file,type,v_model,t_model,ntk_stability,agop_magnitude,alignment,phase_region,metadata,agop_log
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,albert_base_v2,0.17005933821201324,5.8844380378723145,0.01597222127020359,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 768, 'num_samples': 576}",0.7697049941699418
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,albert_large_v2,0.17712731659412384,5.825591564178467,0.01857638917863369,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 768, 'num_samples': 576}",0.7653400327121623
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,xlnet_base_cased,0.20159116387367249,3.978041410446167,0.01788194477558136,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 512, 'num_samples': 576}",0.5996692997230789
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,xlnet_large_cased,0.19708245992660522,4.0045928955078125,0.01996527798473835,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 512, 'num_samples': 576}",0.602558372560673
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,distilroberta_base,0.17960456013679504,5.965690612792969,0.01805555634200573,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 768, 'num_samples': 576}",0.775660726632907
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,microsoft/DialoGPT-medium,0.15601953864097595,7.697681903839111,0.01857638917863369,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 1024, 'num_samples': 576}",0.8863599605104175
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,bert_base,0.17840729653835297,29.138057708740234,0.01701388694345951,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.464460599100193
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,distilbert_base,0.17519041895866394,29.37765884399414,0.01944444514811039,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.4680171831627662
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,roberta_base,0.17341147363185883,29.492116928100586,0.01770833320915699,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.4697059470936549
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,roberta_large,0.17837850749492645,29.316879272460938,0.01440972276031971,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.4671177385871286
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,gpt2_medium,0.17975042760372162,29.81689453125,0.01753472350537777,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 576}",1.474462409132744
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,gpt2_large,0.17770817875862122,29.49523162841797,0.01701388880610466,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 576}",1.469751811069405
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,albert_base_v2,0.1759832501411438,29.90721893310547,0.01840277761220932,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.4757760299448062
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,albert_large_v2,0.17809449136257172,29.084245681762695,0.01770833320915699,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.4636578045809123
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,xlnet_base_cased,0.20873336493968964,19.956214904785156,0.01440972276031971,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 512, 'num_samples': 576}",1.3000781721314063
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,xlnet_large_cased,0.2012604922056198,20.2164306640625,0.01909722201526165,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 512, 'num_samples': 576}",1.305704480646976
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,distilroberta_base,0.17898857593536377,29.08644676208496,0.0182291679084301,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.4636906705138581
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,microsoft/DialoGPT-medium,0.17986661195755005,30.02877426147461,0.01788194477558136,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 576}",1.4775376051827034
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,bert_base,0.22678370773792267,30.77688217163086,0.0173611119389534,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 768, 'num_samples': 576}",1.4882246218568544
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,distilbert_base,0.21903780102729797,31.442514419555664,0.01701388880610466,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 768, 'num_samples': 576}",1.4975172687578786
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,roberta_base,0.21564337611198425,30.733980178833008,0.01666666753590107,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 768, 'num_samples': 576}",1.487618806849748
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,roberta_large,0.22486792504787445,30.95501708984375,0.01614583283662796,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 768, 'num_samples': 576}",1.4907310481184672
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,gpt2_medium,0.2250261753797531,31.112119674682617,0.01770833320915699,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 1024, 'num_samples': 576}",1.4929296006844583
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,gpt2_large,0.22226974368095398,31.124347686767578,0.01770833507180214,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 1024, 'num_samples': 576}",1.493100258129092
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,albert_base_v2,0.2284385710954666,30.66912269592285,0.01944444514811039,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 768, 'num_samples': 576}",1.4867013529721942
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,albert_large_v2,0.2253294438123703,31.36515998840332,0.01840277761220932,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 768, 'num_samples': 576}",1.4964475071434615
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,xlnet_base_cased,0.2202700823545456,30.649951934814453,0.01805555634200573,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 512, 'num_samples': 576}",1.486429797796757
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,xlnet_large_cased,0.2197699248790741,31.32037353515625,0.01927083358168602,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 512, 'num_samples': 576}",1.495826932930389
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,distilroberta_base,0.21175561845302582,31.23427391052246,0.015625,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 768, 'num_samples': 576}",1.4946314145472799
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,vit_small_patch16_224,microsoft/DialoGPT-medium,0.21477104723453522,31.166919708251953,0.01684027723968029,chaotic,"{'v_feature_dim': 384, 't_feature_dim': 1024, 'num_samples': 576}",1.4936938821687322
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,bert_base,0.1790311485528946,83.61363220214844,0.01701388880610466,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.9222770897304287
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,distilbert_base,0.18617479503154755,83.66551971435547,0.015625,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.9225465131546355
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,roberta_base,0.18280822038650513,84.51685333251953,0.01718750037252903,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.926943319358516
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,roberta_large,0.18384048342704773,85.04257202148438,0.01909722201526165,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.9296363864857224
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,gpt2_medium,0.18143971264362335,84.67884063720703,0.01892361231148243,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 576}",1.92777490333572
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,gpt2_large,0.18486258387565613,84.32898712158203,0.01805555634200573,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 576}",1.9259768840327112
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,albert_base_v2,0.17522886395454407,84.27265930175781,0.01875000260770321,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.9256866987023025
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,albert_large_v2,0.17962218821048737,83.96200561523438,0.01961805671453476,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.9240828041036604
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,xlnet_base_cased,0.2143585979938507,57.52353286743164,0.01927083358168602,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 512, 'num_samples': 576}",1.7598455508407138
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,xlnet_large_cased,0.20149190723896027,56.201114654541016,0.014062500558793545,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 512, 'num_samples': 576}",1.7497449291555247
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,distilroberta_base,0.17771658301353455,84.82781219482422,0.01875000074505806,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 576}",1.9285382662009503
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,deit_base_patch16_224,microsoft/DialoGPT-medium,0.17519687116146088,84.5044174194336,0.014062500558793545,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 576}",1.9268794120358888
