file,model,dataset,layer,layer_idx,I_X_T,I_Y_T,H_T,efficiency,compression,info_efficiency,compression_ratio
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_7,7,0.03301074029018214,0.1,-3.3630396974947616,3.0293170986456617,-10.0,3.029225333804668,0.6698925970981786
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_8,8,0.032926962099164556,0.1,-3.6515508166887365,3.0370247853061816,-10.0,3.0369325529118365,0.6707303790083545
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_9,9,0.03261621398360862,0.1,-3.2903430116062764,3.0659597723468246,-10.0,3.0658657741355153,0.6738378601639138
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_10,10,0.03276567152843103,0.1,-2.609794965471037,3.0519746837243735,-10.0,3.0518815410723628,0.6723432847156897
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_11,11,0.03309014918382148,0.1,-2.3775485590546106,3.0220474209554866,-10.0,3.021956096009225,0.6690985081617853
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,summary,-1,0.0314169516361688,0.1,,,,3.1828936895070705,0.685830483638312
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,summary_final,999,0.03309014918382148,0.1,,,,3.021956096009225,0.6690985081617853
./results/medium_scale_analysis_20250903_170303/efficientnet_b1_cifar100_analysis.json,efficientnet_b1,cifar100,layer_0,0,0.03646240671351424,0.1,56.56374918940425,2.7425507258942545,-4.597191147973675,2.7424755121121893,0.6353759328648576
./results/medium_scale_analysis_20250903_170303/efficientnet_b1_cifar100_analysis.json,efficientnet_b1,cifar100,summary,-1,0.03646240671351424,0.1,,,,2.7424755121121893,0.6353759328648576
./results/medium_scale_analysis_20250903_170303/efficientnet_b1_cifar100_analysis.json,efficientnet_b1,cifar100,summary_final,999,0.03646240671351424,0.1,,,,2.7424755121121893,0.6353759328648576
./results/medium_scale_analysis_20250903_170303/convnext_small_svhn_analysis.json,convnext_small,svhn,layer_0,0,0.0347988571472369,0.1,-1.6749222812318367,2.8736575910206352,-8.938312726444273,2.8735750143141026,0.652011428527631
